Taxon	Species	Genus	Family	Museum Number	Locality	Formation	Age		Lithology	Grain Size	Specimen Info. I eventually stopped recording this.	Publication. I also eventually stopped recording this.	Notes	Preservational State/Notes	More Notes	Strat Citation		Subperiod	*For questions or copies of photographs corresponding to specimens contact J. Thompson
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	BMNH E 10509	"Dinant, Namur, Belgium"	Molignée Formation	Visean		Carbonate	Fine Grained			"Belgium, probably dinee, strat said, ""Visean marble noir de dinant """			Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	BMNH E10121	"Dinant, Namur, Belgium"	Molignée Formation	Visean		Carbonate	Fine Grained			"strat said, ""Visean marble noir de dinant """			Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	BMNH E 11507	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	Fine Grained			"Dinee, Maredsous, Belgium strat said, ""Visean marble noir de dinant """			Mottequin et al. 2015		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	BMNH E 11508	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	Fine Grained			"Dinee, Maredsous, Belgium strat said, ""Visean marble noir de dinant """			Mottequin et al. 2015		Mississippian	
Lovenechinus missouriensis	missouriensis	Lovenechinus	Palaechinidae	BMNH E 9554	"Near Carterville, 1/2 miles from Webb City, Missouri, USA"	Lower Carboniferous ?Augusta Limestone	?		Carbonate	?								Mississippian	
Lovenechinus missouriensis	missouriensis	Lovenechinus	Palaechinidae	BMNH E 10679	"Webb City, Missouri"	Burlington Limestone	Tournaisian		Carbonate	?	"Strat was, ""Burlington Group"""		"Originally Read ""Near Webb City, Missouri"", Lower Carboniferous Burlington Group"			"Heckel, 2005"		Mississippian	
Oligoporus danae	danae	Oligoporus	Palaechinidae	BMNH E 77780	"Keokuk, Iowa"	Keokuk Limestone	Visean		Carbonate	Wackestone			"Original Formation said ""Carboniferous Mississippian, but from Keokuk must be Keokuk Limestone"""			"Lane and Brenckle, 2005"		Mississippian	
Palaechinus sp.	sp.	Palaechinus	Palaechinidae	BMNH E 4273	"Crawfordsville, Indiana"	Keokuk Limestone	Visean		Carbonate	?			"Formation said ""Keokuk Group"""			"Lane and Brenckle, 2005"		Mississippian	
Melonechinus multiporus	multiporus	Melonechinus	Palaechinidae	BMNH E Pal PI E 1	"St. Louis, Missouri"	St. Louis Limestone	Visean		Carbonate	Wackestone						"Lane and Brenckle, 2005"		Mississippian	
Melonechinus multiporus	multiporus	Melonechinus	Palaechinidae	BMNH E 11657	"St. Louis, Missouri"	St. Louis Limestone	Visean		Carbonate	Wackestone						"Lane and Brenckle, 2005"		Mississippian	
Melonechinus multiporus	multiporus	Melonechinus	Palaechinidae	BMNH E 18854	"St. Louis, Missouri"	St. Louis Limestone	Visean		Carbonate	Wackestone						"Lane and Brenckle, 2005"		Mississippian	
Archaeocidaris sp. (different from hemispinifera)	sp. (Diff from hemispinifera)	Archaeocidaris	Archaeocidaridae	BMNH 75967	Huntsville Alabama	"Carboniferous, Kaskaskia Group"	Visean or Serpukhovian		Carbonate	Packstone								Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BMNH E 33653	"Podolsk, Russia"	"Carboniferous, Moscovian, Podolskian Series"	Moscovian		Carbonate	Wackestone			"Locality was, ""Bed 12 in quarry near the town of Podolsk. South of Moscow USSR. """			G. Mirantsev pers. Comm		Pennsylvanian	
Archaeocidaris brownwoodensis	brownwoodensis	Archaeocidaris	Archaeocidaridae	BMNH OE-Pal-2013-53. EE 15442	Brown County Texas near Spillway at Lake Brownwood	Winchell Formation	Kasimovian		Siliciclastic	Shale			"Black Shale. Formation originally said, ""Winchell Formation, Pennsylvanian"""			"Barrick et al. 2008., Davydov et al. 2012"		Pennsylvanian	
Archaeocidaris ?urei	urei	Archaeocidaris	Archaeocidaridae	BMNH E 11512	"Denee, Black Marble of Dinant"	Molignée Formation	Visean		Carbonate	Fine Grained	Catalogued as ?urei		"Dinee, Maredsous, Belgium. Formation said, ""Visean marble noir de dinant """			Mottequin et al. 2015		Mississippian	
Archaeocidaris aliquantula	aliquantula	Archaeocidaris	Archaeocidaridae	BMNH E 82752	"Gilmore City, Iowa"	Gilmore City Formation	Tournaisian		Carbonate	mudstone						"Kammer and Matchin, 2008"		Mississippian	
Archaeocidaris hemispinifera	hemispinifera	Archaeocidaris	Archaeocidaridae	BMNH EE 15443	"Grayson County, Kentucky"	"""Glen Dean"""	Serpukhovian		Carbonate	Packstone						Sheng et al. 2017		Mississippian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	BMNH Pal E 3946	"Myachkovo quarry, Ramenskiy district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	Grainstone			"Mjatschkova, Near Moscow, Russia, Formation Lower Carboniferous Moskauer Bergkalk"			G. Mirantsev pers. Comm		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	BMNH EE 5347	"Domodedovo Quarry, right slope of the Puhkra River valley, North of the outskirts of Domodedovo, 15 kms southwards of moscow Russia"	"Peski Formation, Myatskovian Substage, Moscovian"	Moscovian		Carbonate	?						G. Mirantsev pers. Comm		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	BMNH E 1034	"Myachkovo quarry, Ramenskiy district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	Wackestone			"Mjatschkova, Near Moscow, Russia, Lower Carboniferous Moskauer Bergkalk"			G. Mirantsev pers. Comm		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	BMNH E 32108	"Podolsk, Russia"	"Carboniferous Moscovian, Myachkovian, Series, Bed 22"	Moscovian		Carbonate	Packstone			"Podolsk Quarry, 30 KM S of Moscow, USSR "			G. Mirantsev pers. Comm		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BMNH 26976	"Myachkovo quarry, Ramenskiy district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	Grainstone			"Mjatschkova, Near Moscow, Russia, Myachkovian Substage"			G. Mirantsev pers. Comm		Pennsylvanian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	BMNH E 405	"Myachkovo quarry, Ramenskiy district, Moscow Region"	"Upper Carboniferous (Kasimovian Stage), Krevyakian Regional Substage, Suvorovo Formation"	Kasimovian		Carbonate	mudstone			"Mjatschkova, Near Moscow, Russia, Formation Lower Carboniferous Moskauer Bergkalk"			G. Mirantsev pers. Comm		Pennsylvanian	
Pholidocidaris or Perischodomus	sp.	?	Proterocidaridae	BMNH Collection of George Sevastopulo	"Hook Head, County Wexford, Ireland"	Hook Head Limestone	Tournaisian		Carbonate	Wackestone			Echinoid Locality 2 (Hook Head)			"Buggisch et al. 2008, "		Mississippian	
Archaeocidaris rossica	rossica	Archaeocidaris	Archaeocidaridae	BMNH E 32107	"Podolsk, Russia"	"Carboniferous Moscovian, Myachkovian, Series, Bed 22"	Moscovian		Carbonate	Packstone			"Podolsk Quarry, 30 KM S of Moscow, USSR "			G. Mirantsev pers. Comm		Pennsylvanian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 1648	"Strathkinness. St. Andrews, 1""49"	Calciferous sandstone series	Visean		Siliciclastic	Siltstone						"Kammer and Ausich, 2007"		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 1647	"Strathkinness. St. Andrews, 1""49"	Calciferous sandstone series	Visean		Siliciclastic	Siltstone						"Kammer and Ausich, 2007"		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"BGS 7657, B3127d"	Invertiel	Carboniferous Limestone	Visean		Carbonate	mudstone			"Original Locality was ""Invertiel Quarry, N of Linktown, Kirkcaldy"". Strat was originally, ""Lower Limestone Group"""			"Kammer and Ausich, 2007"		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	"BGS 7658, B1798C"	"Charlestown Quarry, Fife, 1""40"	Lower Limestone Group	Visean		Carbonate	Wackestone						"Kammer and Ausich, 2007"		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 1582-1584	"Roscobie, Fifeshire, Scotland"	Carboniferous Limestone	Visean		Carbonate	?			"Roscobie Quarry, Fife, Strat said ""Lower Carboniferous Limestone"""			"Kammer and Ausich, 2007"		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	BGS LZA 8489	"Ravenstonedale, Westmoreland"	"Carboniferous Limestone, Ashfell Limestone, S2"	Visean		carbonate	mudstone			Small quarry on N. Side of wall on N side of Ravenstonedale to Kirklay Stephentoad (A685) 620 m at 50 degrees fromAshfield Farm			Waters et al. 2007		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	Geol. Soc. Coll. 55257	Isle of Man	Carboniferous Limestone	Visean		Carbonate	mudstone						Waters et al. 2007		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	Geol. Soc. Coll. 5526	"Lough Macnean, Fermanagh"	Carboniferous Limestone	Visean or Serpukhovian		Carbonate	Wackestone						"Waters et al. 2011, Philcox et al. 1992"		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 85584	"Found loose in Stone Gill, Ravenstonedale, Westmoreland"	"Lower Carboniferous, C1, ""Solenopora"" subzone (below Proara band possibly the Palaechinus Limestone or Just above)"	Tournaisian or Visean		Carbonate	mudstone						Waters et al. 2011		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 16312	"Cooks Folly Wood, Bristol"	Carboniferous Limestone	Tournaisian or Visean		Carbonate	Packstone						Waters et al. 2011		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 16313	"Cooks Folly Wood, Bristol"	Carboniferous Limestone	Tournaisian or Visean		Carbonate	Packstone						Waters et al. 2011		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 93024	"Hilter Hill, Langnor, Derbyshire"	Carboniferous Limestone	?		Carbonate	Wackestone						?		?	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 93025	"Hilter Hill, Langnor, Derbyshire"	Carboniferous Limestone	?		Carbonate	Wackestone						?		?	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 16317	"Knock Hill Quarry, Fife"	Carboniferous Limestone	Visean		Siliciclastic	very fine grained sandstone						"Etheridge, 1986, Kammer and Ausich, 2007"		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 16316	"Knock Hill Quarry, Fife"	Carboniferous Limestone	Visean		Siliciclastic	very fine grained sandstone						"Etheridge, 1986, Kammer and Ausich, 2007"		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 25508	"Millstone Neuk Shore, Dunbar"	Carboniferous Limestone	Visean		Carbonate	Wackestone						"Kammer and Ausich, 2007"		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 16319	"Knock Hill Quarry, Fife"	Carboniferous Limestone	Visean		Siliciclastic	very fine grained sandstone						"Etheridge, 1986, Kammer and Ausich, 2007"		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 16320	"Knock Hill Quarry, Fife"	Carboniferous Limestone	Visean		Siliciclastic	very fine grained sandstone						"Etheridge, 1986, Kammer and Ausich, 2007"		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 16321	"Fermanagh, Northern Ireland"	Carboniferous Limestone	Visean or Serpukhovian		Siliciclastic	Siltstone						Waters et al. 2011		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 16322	"Fermanagh, Northern Ireland"	Carboniferous Limestone	Visean or Serpukhovian		Siliciclastic	Siltstone						Waters et al. 2011		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 16318	"Knock Hill Quarry, Fife"	Carboniferous Limestone	Visean		Siliciclastic	very fine grained sandstone						"Etheridge, 1986, Kammer and Ausich, 2007"		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 7768	"Clogher, Tyrone"	Carboniferous Limestone	Tournaisian or Visean		Carbonate	Wackestone						"Mitchell and Somerville, 2011"		Mississippian	
archaeocidaris urei	urei	Archaeocidaris	Archaeocidaridae	BGS 25507	"Millstone Neuk Shore, Dunbar"	Carboniferous Limestone	Visean		Carbonate	Wackestone						"Kammer and Ausich, 2007"		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	BGS PD 1098	"Cliff Section, 600 yrds S 35 degrees W of Tan Penmaen Head Dembighshire. 1""95"	"Lower Carboniferous, D1"	Mississippian		Carbonate	mudstone						?		Mississippian	
Lovenechinus lacazei	lacazei	Lovenechinus	Palaechinidae	BGS 16301	"Helsington Barrows, S.W. of Kendal"	Carboniferous Limestone	?		Carbonate	mudstone						?		?	
Lovenechinus anglicus	anglicus	Lovenechinus	Palaechinidae	BGS 6576	"Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	?			"Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Lepidesthes caledonica	caledonica	Lepidesthes	Lepidesthidae	BGS GSM 6579a	"Roscobie, Fifeshire, Scotland"	Carboniferous Limestone	Visean		Carbonate	Wackestone			"Roscobie Quarry, Dunfermline, Fifeshire"			"Kammer and Ausich, 2007"		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS GSM 6579b	"Roscobie, Fifeshire, Scotland"	Carboniferous Limestone	Visean		Carbonate	Wackestone			"Roscobie Quarry, Dunfermline, Fifeshire"			"Kammer and Ausich, 2007"		Mississippian	
Lepidesthes caledonica	caledonica	Lepidesthes	Lepidesthidae	BGS 16308	"Roscobie, Fifeshire, Scotland"	Carboniferous Limestone	Visean		Carbonate	Wackestone			"Roscobie, Dunfermline"			"Kammer and Ausich, 2007"		Mississippian	
Lepidesthes caledonica	caledonica	Lepidesthes	Lepidesthidae	BGS 16309	"Roscobie, Fifeshire, Scotland"	Carboniferous Limestone	Visean		Carbonate	Wackestone			"Roscobie Quarry, Dunfermline"			"Kammer and Ausich, 2007"		Mississippian	
Palaechinid indet.	?	?	Palaechinidae	BGS 16305	"Haw Crag, Bell Busk Sta. York"	Carboniferous Limestone	Visean		Carbonate	Wackestone						"Metcalfe and Riley, 2010"		Mississippian	
Pholidocidaris tenuis	tenuis	Pholidocidaris	Proterocidaridae	BGS 16304	"Coplow, Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	Wackestone			"Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Maccoya intermedia	intermedia	Maccoya	Palaechinidae	BGS 16302	"Coplow, Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	Wackestone			"Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Pholidocidaris sp.	sp.	Pholidocidaris	Proterocidaridae	BGS 16310	"Coplow, Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	Wackestone		Catalogued as Perischodomus biserialis	"Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 16310A	"Coplow, Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	Wackestone			"Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Macoya intermedia	intermedia	Maccoya	Palaechinidae	MCZ Cat 101936	"Hook Head, County Wexford, Ireland"	Hook Head Limestone	Tournaisian		Carbonate	Wackestone			"Hook Head Ireland, Formation was Hook Head Formation"	"Jackson, 1986"		"Buggisch et al. 2008, "		Mississippian	
Perischocidaris harteiana	harteiana	Perischocidaris	Proterocidaridae	BGS 86886	"Western end of Haw Bank Quarry, Skipton, Yorks"	Carboniferous Limestone	Tournaisian		Carbonate	Packstone						"Metcalfe and Riley, 2010"		Mississippian	
Perischodomus biserialis	biserialis	Perischodomus	Proterocidaridae	BGS 16314	near Ulverstone	Carboniferous Limestone	Visean		Carbonate	Wackestone						Johnson et al. 2001		Mississippian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS 16314A	near Ulverstone	Carboniferous Limestone	Visean		Carbonate	Wackestone						Johnson et al. 2001		Mississippian	
Maccoya sp.	sp.	Maccoya	Palaechinidae	BGS 16314B	near Ulverstone	Carboniferous Limestone	Visean		Carbonate	Wackestone						Johnson et al. 2001		Mississippian	
Melonechinus etheridgei	etheridgi	Melonechinus	Palaechinidae	BGS 6577	"Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	Wackestone			"Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Melonechinus etheridgei	etheridgi	Melonechinus	Palaechinidae	BGS 5538	"Coplow, Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	Wackestone			"Locality Originally Read ""Coplow Quarry, Pimlico, Clitheroe, Lancashire, Mid-way along N. side of Quarry"" Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Melonechinus etheridgei	etheridgi	Melonechinus	Palaechinidae	BGS 16303	"Coplow, Clitheroe, Lancashire"	Clitheroe Limestone Formation	Tournaisian		Carbonate	Wackestone			"Strat said ""Carboniferous Limestone"""			Waters et al. 2009		Mississippian	
Perischodomus biserialis	biserialis	Perischodomus	Proterocidaridae	MCZ Cat 101882	"Hook Head, County Wexford, Ireland"	Hook Head Limestone	Tournaisian		Carbonate	Wackestone			"Hook Head Ireland, Formation was Hook Head Formation"	"Jackson, 1896"		"Buggisch et al. 2008, "		Mississippian	
Palaechinus quadriserialis	quadriserialis	Palaechinus	Palaechinidae	LL 2243	"Flat Holm, Cliff on north side of East Beach, 1""263, NGR ST 2208, 6516"	"Dinantian, Birnbeck Limestone, 2 m above base. Arundian"	Visean		Carbonate	Packstone								Mississippian	
Proterocidarid indet	?	?	Proterocidaridae	Cat 103266	"Hook Head, County Wexford, Ireland"	Hook Head Limestone	Tournaisian		Carbonate	mudstone	"Recorded as Maccoya Gigas, but is clearly not"		"Hook Head Ireland, Formation was Hook Head Formation"			"Buggisch et al. 2008, "		Mississippian	
Melonechinus keepingi	keepingi	Melonechinus	Palaechinidae	BGS 6583	"Gledstone, Gisburn, Yorkshire"	Carboniferous Limestone	Tournaisian		Carbonate	mudstone						"Metcalfe and Riley, 2010"		Mississippian	
Proterocidarid indet	?	?	Proterocidaridae	BGS 86878 (formerly H1850)	"Queens Cross, SW end of Dudey Town, Worcestershire"	Coal Measures? Stinking M. B. (Assoicated with the gubbin ironstone above the Heather Coal)	Bashkirian		Carbonate	Packstone						Waters et al. 2009		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS AW 2211	"720 yrds ESE of Aberbaiden Farm, Glamorgan 1""248"	Cefn Coed Marine Band Coal Measures	Bashkirian		Siliciclastic	Siltstone						"Pearce et al. 2010, Waters et al. 2009"		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS BC. 2726a	"Four Ashes Bore; depth 2310 ft; staffs. 1""153"	"Coal measures, marine band equivalent to gin mine M.B."	Bashkirian		Siliciclastic	Siltstone						"Duckmantian, Pearce et al. 2010"		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS Bt 3455-3456	Harry Stoke near Bristol	Aegisawuck M. B.	?		Siliciclastic	Siltstone						?		?	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS ZL966	"Nettlebank Colliery, Smallthorne, N. Staffs"	Coal Measures (Speedwell (Gin Mine)) Marine Band	Bashkirian		Siliciclastic	Siltstone						"Duckmantian, Pearce et al. 2010"		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS ZL967	"Nettlebank Colliery, Smallthorne, N. Staffs"	Coal Measures (Speedwell (Gin Mine)) Marine Band	Bashkirian		Siliciclastic	Siltstone						"Duckmantian, Pearce et al. 2010"		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS Zl970	"Nettlebank Colliery, Smallthorne, N. Staffs"	Coal Measures (Speedwell (Gin Mine)) Marine Band	Bashkirian		Siliciclastic	Siltstone						"Duckmantian, Pearce et al. 2010"		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS ZL964	"Nettlebank Colliery, Smallthorne, N. Staffs"	Coal Measures (Speedwell (Gin Mine)) Marine Band	Bashkirian		Siliciclastic	Siltstone						"Duckmantian, Pearce et al. 2010"		Pennsylvanian	
Archaeocidaris sp.	sp.	Archaeocidaris	Archaeocidaridae	BGS ZL963	"Nettlebank Colliery, Smallthorne, N. Staffs"	Coal Measures (Speedwell (Gin Mine)) Marine Band	Bashkirian		Siliciclastic	Siltstone						"Duckmantian, Pearce et al. 2010"		Pennsylvanian	
